subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
top_game_margin_shift,Base–UT,base,ut,0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,150
top_game_margin_shift,Base–UT,base,ut,1,1.0,-8.742014223628303e-09,0.0,1.0728984989327728e-07,8.760179560610986e-09,-2.583861351013183e-08,8.344650268554688e-09,150
top_game_margin_shift,Base–UT,base,ut,2,0.9999995827674866,4.7206879116856726e-07,4.172325134277344e-07,3.876698144722468e-07,3.165310780454754e-08,4.15643056233724e-07,5.408128102620443e-07,150
top_game_margin_shift,Base–UT,base,ut,3,0.9999968409538269,3.230174343116232e-06,2.2649765014648438e-06,2.939751993835671e-06,2.400297451742291e-07,2.7966499328613282e-06,3.735631704330444e-06,150
top_game_margin_shift,Base–UT,base,ut,4,0.999994695186615,5.354881068342365e-06,3.874301910400391e-06,3.120846713500214e-06,2.5481606711724553e-07,4.87367312113444e-06,5.871464808781941e-06,150
top_game_margin_shift,Base–UT,base,ut,5,0.999987781047821,1.2217759831401054e-05,9.059906005859375e-06,7.1742679210728966e-06,5.857765228215485e-07,1.1130561431248983e-05,1.3421813646952311e-05,150
top_game_margin_shift,Base–UT,base,ut,6,0.9999838471412659,1.6188223526114598e-05,1.3500452041625977e-05,7.662742973479908e-06,6.256603438374302e-07,1.5018373727798462e-05,1.7490814129511514e-05,150
top_game_margin_shift,Base–UT,base,ut,7,0.9999762177467346,2.3799737391527742e-05,2.1785497665405273e-05,9.543857231619768e-06,7.792526798479893e-07,2.2371957699457803e-05,2.5423785050710044e-05,150
top_game_margin_shift,Base–UT,base,ut,8,0.9999666213989258,3.347516030771658e-05,3.075599670410156e-05,1.175857050839113e-05,9.600832616698951e-07,3.1721949577331544e-05,3.5543501377105714e-05,150
top_game_margin_shift,Base–UT,base,ut,9,0.9999552369117737,4.4859250920126215e-05,4.220008850097656e-05,1.2826424608647358e-05,1.0472731838487814e-06,4.291688402493795e-05,4.705513517061869e-05,150
top_game_margin_shift,Base–UT,base,ut,10,0.9999580979347229,4.202127456665039e-05,3.9696693420410156e-05,1.1496364095364697e-05,9.386741976965546e-07,4.0266007184982295e-05,4.3984760840733844e-05,150
top_game_margin_shift,Base–UT,base,ut,11,0.9999500513076782,4.988908767700195e-05,4.750490188598633e-05,1.5591409464832395e-05,1.2730332519879838e-06,4.7467549641927083e-05,5.2523622910181686e-05,150
top_game_margin_shift,Base–UT,base,ut,12,0.9999445676803589,5.549987326958217e-05,4.947185516357422e-05,2.2311296561383642e-05,1.8217097358434275e-06,5.206934611002604e-05,5.928407112757365e-05,150
top_game_margin_shift,Base–UT,base,ut,13,0.9999342560768127,6.564537761732936e-05,5.8203935623168945e-05,2.3270846213563345e-05,1.9000566368669391e-06,6.214014689127604e-05,6.961504618326823e-05,150
top_game_margin_shift,Base–UT,base,ut,14,0.9999240040779114,7.600546086905524e-05,6.607174873352051e-05,3.0150717066135257e-05,2.461795739701868e-06,7.143600781758626e-05,8.107548952102661e-05,150
top_game_margin_shift,Base–UT,base,ut,15,0.9999212622642517,7.869243563618511e-05,6.762146949768066e-05,3.10843279294204e-05,2.5380247474807977e-06,7.398049036661784e-05,8.383326729138692e-05,150
top_game_margin_shift,Base–UT,base,ut,16,0.9999051094055176,9.475708066020161e-05,8.171796798706055e-05,3.824415398412384e-05,3.122622096851059e-06,8.896383643150329e-05,0.00010117573539415996,150
top_game_margin_shift,Base–UT,base,ut,17,0.999876081943512,0.00012383420835249126,0.00010985136032104492,4.618679668055847e-05,3.771136157368004e-06,0.00011686160167058308,0.00013179623087247212,150
top_game_margin_shift,Base–UT,base,ut,18,0.9998505711555481,0.00014944831491447985,0.0001360476016998291,5.0213955546496436e-05,4.099952301857116e-06,0.00014175166686375935,0.00015808220704396564,150
top_game_margin_shift,Base–UT,base,ut,19,0.9998049139976501,0.0001951344747794792,0.00018110871315002441,5.9935333410976455e-05,4.893699480682558e-06,0.00018589768807093302,0.00020528199275334676,150
top_game_margin_shift,Base–UT,base,ut,20,0.9998095631599426,0.00019050041737500578,0.000172346830368042,7.573695620521903e-05,6.183896579143426e-06,0.00017897122104962667,0.0002032133638858795,150
top_game_margin_shift,Base–UT,base,ut,21,0.9997867941856384,0.00021313548495527357,0.00018197298049926758,0.00010023177310358733,8.183890003940268e-06,0.00019780332843462626,0.00022995979587237038,150
top_game_margin_shift,Base–UT,base,ut,22,0.9998010396957397,0.00019892216369044036,0.00016799569129943848,0.00010457526514073834,8.538534643702327e-06,0.00018324388066927593,0.000216465026140213,150
top_game_margin_shift,Base–UT,base,ut,23,0.9997742772102356,0.0002257196174468845,0.00018364191055297852,0.00012968588271178305,1.0588807982876497e-05,0.00020663650830586754,0.0002475480635960897,150
top_game_margin_shift,Base–UT,base,ut,24,0.9997906684875488,0.0002093609218718484,0.00015801191329956055,0.0001511370064690709,1.2340284903364801e-05,0.00018742180864016216,0.00023466861248016356,150
top_game_margin_shift,Base–UT,base,ut,25,0.999809980392456,0.00019003708439413458,0.00014793872833251953,0.00012537318980321288,1.0236678081432617e-05,0.00017149715622266133,0.00021087737878163653,150
top_game_margin_shift,Base–UT,base,ut,26,0.9998255372047424,0.00017445802222937346,0.00013568997383117676,0.00011952544446103275,9.759211673630005e-06,0.0001572110652923584,0.00019464224576950072,150
top_game_margin_shift,Base–UT,base,ut,27,0.9998571872711182,0.00014292994455900043,0.00011271238327026367,9.633256559027359e-05,7.86552104364543e-06,0.00012905738751093544,0.00015907182296117148,150
top_game_margin_shift,Base–UT,base,ut,28,0.9998517036437988,0.00014831899898126721,0.00011646747589111328,9.45030406001024e-05,7.716140953725768e-06,0.00013461727897326153,0.00016416733463605246,150
top_game_margin_shift,Base–UT,base,ut,29,0.9998777508735657,0.00012221257202327251,9.763240814208984e-05,7.569760055048391e-05,6.180683203390287e-06,0.00011123307545979818,0.00013488410909970599,150
top_game_margin_shift,Base–UT,base,ut,30,0.9998805522918701,0.00011942465789616108,9.617209434509277e-05,7.001871563261375e-05,5.717004191497985e-06,0.00010921940207481384,0.00013116378585497536,150
top_game_margin_shift,Base–UT,base,ut,31,0.9998806715011597,0.0001193054486066103,0.00010037422180175781,6.481705349870026e-05,5.292290256749827e-06,0.00010992800196011861,0.0001301249365011851,150
top_game_margin_shift,Base–UT,base,ut,32,0.9998834133148193,0.00011662761244224384,0.00010454654693603516,4.853514474234544e-05,3.9628779736957345e-06,0.00010931924978892009,0.00012455655137697853,150
top_game_margin_shift,Base–GAME,base,game,0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,150
top_game_margin_shift,Base–GAME,base,game,1,1.0,-7.947286384535346e-09,0.0,1.0976805242535193e-07,8.962523950039523e-09,-2.5431315104166668e-08,9.934107462565104e-09,150
top_game_margin_shift,Base–GAME,base,game,2,0.9999995827674866,4.168351495081879e-07,3.5762786865234375e-07,2.4691746602911735e-07,2.0160726678411226e-08,3.810723622639974e-07,4.59750493367513e-07,150
top_game_margin_shift,Base–GAME,base,game,3,0.9999971389770508,3.003676738444483e-06,2.2649765014648438e-06,2.314789526280947e-06,1.890017733775704e-07,2.6798148949941e-06,3.4066041310628257e-06,150
top_game_margin_shift,Base–GAME,base,game,4,0.9999949932098389,5.03500314152916e-06,3.844499588012695e-06,2.8900419692945434e-06,2.3597093866666268e-07,4.591137170791626e-06,5.509455998738607e-06,150
top_game_margin_shift,Base–GAME,base,game,5,0.9999883770942688,1.1614561117312405e-05,8.791685104370117e-06,6.933606528036762e-06,5.661266023640178e-07,1.0555575291315714e-05,1.274704933166504e-05,150
top_game_margin_shift,Base–GAME,base,game,6,0.999984622001648,1.5385150618385524e-05,1.245737075805664e-05,8.421055099461228e-06,6.875762696514084e-07,1.4150927464167276e-05,1.6802956660588583e-05,150
top_game_margin_shift,Base–GAME,base,game,7,0.9999766945838928,2.3277998479898088e-05,2.041459083557129e-05,1.15242210085853e-05,9.409487051365369e-07,2.159595489501953e-05,2.5258551041285194e-05,150
top_game_margin_shift,Base–GAME,base,game,8,0.999967634677887,3.2271545933326706e-05,2.849102020263672e-05,1.3803381079924293e-05,1.1270413457000648e-06,3.0249744653701783e-05,3.466925024986267e-05,150
top_game_margin_shift,Base–GAME,base,game,9,0.999956488609314,4.351178722572513e-05,3.9696693420410156e-05,1.534506372991018e-05,1.252919206958972e-06,4.122095306714376e-05,4.61098849773407e-05,150
top_game_margin_shift,Base–GAME,base,game,10,0.9999597072601318,4.0323735447600484e-05,3.695487976074219e-05,1.2450386748241726e-05,1.016569821116724e-06,3.843346238136291e-05,4.237735271453858e-05,150
top_game_margin_shift,Base–GAME,base,game,11,0.9999523758888245,4.7553778131259605e-05,4.369020462036133e-05,1.6255560694844462e-05,1.3272609728403635e-06,4.510475198427836e-05,5.0236443678538006e-05,150
top_game_margin_shift,Base–GAME,base,game,12,0.9999464750289917,5.347013575374149e-05,4.7653913497924805e-05,2.0628840502467938e-05,1.6843377738768466e-06,5.034923553466797e-05,5.687340100606282e-05,150
top_game_margin_shift,Base–GAME,base,game,13,0.9999364018440247,6.356795347528532e-05,5.823373794555664e-05,2.1802818082505837e-05,1.7801926418955216e-06,6.028001507123311e-05,6.716507673263549e-05,150
top_game_margin_shift,Base–GAME,base,game,14,0.9999243021011353,7.574279879918322e-05,6.636977195739746e-05,3.067329089390114e-05,2.5044637140671835e-06,7.111903031667074e-05,8.094629645347595e-05,150
top_game_margin_shift,Base–GAME,base,game,15,0.9999212622642517,7.876595191191882e-05,6.93202018737793e-05,3.1846077035879716e-05,2.600221301575676e-06,7.41230547428131e-05,8.413915832837422e-05,150
top_game_margin_shift,Base–GAME,base,game,16,0.999905526638031,9.457270061830059e-05,8.431077003479004e-05,3.8538597436854616e-05,3.146663304094182e-06,8.890309929847717e-05,0.00010103673736254373,150
top_game_margin_shift,Base–GAME,base,game,17,0.9998805522918701,0.00011950810585403815,0.00011146068572998047,4.230910417390987e-05,3.4545238900112395e-06,0.00011321448286374411,0.0001266066332658132,150
top_game_margin_shift,Base–GAME,base,game,18,0.9998573660850525,0.00014261921751312912,0.00013059377670288086,4.93615516461432e-05,4.030353814836329e-06,0.0001352094014485677,0.0001509729524453481,150
top_game_margin_shift,Base–GAME,base,game,19,0.9998140335083008,0.00018607736274134368,0.00017067790031433105,6.730995664838701e-05,5.495834946580146e-06,0.00017618553837140402,0.00019739186763763426,150
top_game_margin_shift,Base–GAME,base,game,20,0.9998104572296143,0.0001895646273624152,0.0001647472381591797,8.571259240852669e-05,6.998403864401381e-06,0.00017652304967244467,0.00020348174373308818,150
top_game_margin_shift,Base–GAME,base,game,21,0.9997838139533997,0.00021613876742776483,0.0001881420612335205,0.00011870035086758435,9.691843063830406e-06,0.00019807674487431844,0.00023565125465393064,150
top_game_margin_shift,Base–GAME,base,game,22,0.9997958540916443,0.000204090669285506,0.00017520785331726074,0.00012593125575222075,1.0282243975362327e-05,0.00018496946493784587,0.00022487811247507732,150
top_game_margin_shift,Base–GAME,base,game,23,0.9997640252113342,0.0002358464407734573,0.00018981099128723145,0.00016354025865439326,1.3353006203534806e-05,0.00021128597855567933,0.0002635511755943298,150
top_game_margin_shift,Base–GAME,base,game,24,0.9997804760932922,0.00021945197659078985,0.00017529726028442383,0.00018042679585050792,1.4731786191968454e-05,0.00019273126125335694,0.0002501699924468994,150
top_game_margin_shift,Base–GAME,base,game,25,0.9998006224632263,0.00019943356164731085,0.0001620650291442871,0.00015099071606528014,1.2328340341913031e-05,0.0001770275334517161,0.0002250461677710215,150
top_game_margin_shift,Base–GAME,base,game,26,0.9998155832290649,0.00018437702965456992,0.00014796853065490723,0.00014955051301512867,1.2210748255283995e-05,0.00016250765323638916,0.00021033279101053873,150
top_game_margin_shift,Base–GAME,base,game,27,0.9998456835746765,0.0001543498074170202,0.00012108683586120605,0.00012330786557868123,1.0068045064648886e-05,0.00013613076011339823,0.00017578002810478207,150
top_game_margin_shift,Base–GAME,base,game,28,0.9998394846916199,0.00016054033767431974,0.00012814998626708984,0.00012141667684772983,9.9136301513778e-06,0.0001424466371536255,0.00018144268790880837,150
top_game_margin_shift,Base–GAME,base,game,29,0.9998675584793091,0.00013260285777505487,0.00010761618614196777,9.672626038081944e-05,7.897666088686404e-06,0.00011821551124254863,0.00014915356040000915,150
top_game_margin_shift,Base–GAME,base,game,30,0.9998697638511658,0.00013018210302107036,0.00010779500007629395,9.076775313587859e-05,7.411156009393676e-06,0.00011652191480000814,0.00014561593532562254,150
top_game_margin_shift,Base–GAME,base,game,31,0.9998708367347717,0.00012925466580782086,0.0001086890697479248,8.388546120841056e-05,6.849219226621262e-06,0.00011655998229980468,0.00014340768257776896,150
top_game_margin_shift,Base–GAME,base,game,32,0.9998767971992493,0.00012316663924138993,0.00011008977890014648,6.104406929807737e-05,4.984227386779535e-06,0.00011388527353604635,0.00013320324818293254,150
top_game_margin_shift,UT–GAME,ut,game,0,1.0000001192092896,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,-2.384185791015625e-07,-2.384185791015625e-07,150
top_game_margin_shift,UT–GAME,ut,game,1,1.0,-8.742014223628303e-09,0.0,1.1355195539408669e-07,9.271478333692943e-09,-2.7020772298177082e-08,9.5367431640625e-09,150
top_game_margin_shift,UT–GAME,ut,game,2,0.9999995827674866,4.581610255627311e-07,4.172325134277344e-07,3.6385000612426666e-07,2.970822859709959e-08,4.065036773681641e-07,5.241235097249349e-07,150
top_game_margin_shift,UT–GAME,ut,game,3,0.9999972581863403,2.8745332656399114e-06,2.3245811462402344e-06,2.3602351575391367e-06,1.927123936316118e-07,2.5403499603271483e-06,3.306875626246134e-06,150
top_game_margin_shift,UT–GAME,ut,game,4,0.9999951124191284,4.874865226156544e-06,3.814697265625e-06,2.6664374672691338e-06,2.1771370752828331e-07,4.4735173384348545e-06,5.327075719833374e-06,150
top_game_margin_shift,UT–GAME,ut,game,5,0.9999883770942688,1.157879796664929e-05,8.970499038696289e-06,6.993549050093861e-06,5.710208887951984e-07,1.0517746210098267e-05,1.2784461180369059e-05,150
top_game_margin_shift,UT–GAME,ut,game,6,0.9999841451644897,1.5834966688998975e-05,1.2487173080444336e-05,9.239969585905783e-06,7.544403574768248e-07,1.4448165893554688e-05,1.740737756093343e-05,150
top_game_margin_shift,UT–GAME,ut,game,7,0.9999765753746033,2.348462658119388e-05,1.990795135498047e-05,1.2237152986926958e-05,9.99159357411537e-07,2.16460128625234e-05,2.5594651699066164e-05,150
top_game_margin_shift,UT–GAME,ut,game,8,0.9999667406082153,3.333369750180282e-05,2.9861927032470703e-05,1.4314194231701549e-05,1.1687490648919693e-06,3.1171619892120366e-05,3.576429684956868e-05,150
top_game_margin_shift,UT–GAME,ut,game,9,0.9999548196792603,4.5156877604313195e-05,4.2319297790527344e-05,1.6895230146474205e-05,1.3794897648583233e-06,4.258546233177185e-05,4.798572262128195e-05,150
top_game_margin_shift,UT–GAME,ut,game,10,0.9999585151672363,4.160801472608e-05,3.886222839355469e-05,1.3811764802085236e-05,1.1277258737480505e-06,3.948131203651428e-05,4.3926308552424116e-05,150
top_game_margin_shift,UT–GAME,ut,game,11,0.9999509453773499,4.9034755647880957e-05,4.5299530029296875e-05,1.825858089432586e-05,1.4908068872809368e-06,4.6209096908569335e-05,5.210253596305847e-05,150
top_game_margin_shift,UT–GAME,ut,game,12,0.9999462962150574,5.373080421122722e-05,4.8279762268066406e-05,2.040557774307672e-05,1.6661084459077045e-06,5.063214898109436e-05,5.712668100992838e-05,150
top_game_margin_shift,UT–GAME,ut,game,13,0.9999353885650635,6.46825646981597e-05,5.751848220825195e-05,2.3390772184939124e-05,1.909848551426215e-06,6.111303965250651e-05,6.853103637695312e-05,150
top_game_margin_shift,UT–GAME,ut,game,14,0.9999243021011353,7.56478330004029e-05,6.726384162902832e-05,2.925356602645479e-05,2.388543664054382e-06,7.12175965309143e-05,8.049173156420391e-05,150
top_game_margin_shift,UT–GAME,ut,game,15,0.9999207854270935,7.921933865873143e-05,6.99162483215332e-05,2.9982533305883408e-05,2.4480635931805475e-06,7.467462619145711e-05,8.413241306940714e-05,150
top_game_margin_shift,UT–GAME,ut,game,16,0.9999042749404907,9.566863445797935e-05,8.410215377807617e-05,3.508686495479196e-05,2.864830527106049e-06,9.031770626703898e-05,0.00010138154029846192,150
top_game_margin_shift,UT–GAME,ut,game,17,0.9998704195022583,0.00012955188867636025,0.00011754035949707031,4.347231879364699e-05,3.5494999660012898e-06,0.00012283444404602052,0.00013660860061645507,150
top_game_margin_shift,UT–GAME,ut,game,18,0.999825656414032,0.00017429589934181422,0.00016248226165771484,5.795802644570358e-05,4.73225304302357e-06,0.0001653674840927124,0.00018366132179896037,150
top_game_margin_shift,UT–GAME,ut,game,19,0.9997574687004089,0.00024253249284811318,0.00022685527801513672,9.411061182618141e-05,7.684099278509355e-06,0.00022845753033955891,0.0002580260932445526,150
top_game_margin_shift,UT–GAME,ut,game,20,0.9996720552444458,0.00032792487763799727,0.0002719759941101074,0.00022142729721963406,1.8079463110389858e-05,0.0002954704264799754,0.0003662010033925374,150
top_game_margin_shift,UT–GAME,ut,game,21,0.9995989203453064,0.0004011217679362744,0.0003159046173095703,0.000316192745231092,2.5817029539533814e-05,0.0003551360766092936,0.0004560395777225494,150
top_game_margin_shift,UT–GAME,ut,game,22,0.9996048212051392,0.0003952137485612184,0.00029715895652770996,0.0003436894330661744,2.8062124699951994e-05,0.0003458296557267507,0.00045597537358601885,150
top_game_margin_shift,UT–GAME,ut,game,23,0.9995383620262146,0.00046165863750502467,0.00032189488410949707,0.00044297060230746865,3.616839822355436e-05,0.00039881083369255063,0.0005401246945063273,150
top_game_margin_shift,UT–GAME,ut,game,24,0.9995432496070862,0.0004568278673104942,0.0002917051315307617,0.0005371138686314225,4.3855163730642027e-05,0.00038224383195241293,0.0005538490116596222,150
top_game_margin_shift,UT–GAME,ut,game,25,0.9995969533920288,0.0004029683186672628,0.0002682209014892578,0.00043869231012649834,3.5819077129757154e-05,0.00034166635076204936,0.0004814796646436055,150
top_game_margin_shift,UT–GAME,ut,game,26,0.9996264576911926,0.0003735009813681245,0.0002416074275970459,0.00043762268614955246,3.5731742697751695e-05,0.0003133875727653503,0.00045273145039876304,150
top_game_margin_shift,UT–GAME,ut,game,27,0.9996927976608276,0.0003071518731303513,0.0001977682113647461,0.000352867238689214,2.8811489391115102e-05,0.0002583482464154561,0.0003706896404425303,150
top_game_margin_shift,UT–GAME,ut,game,28,0.9996840357780457,0.00031591017614118755,0.000205308198928833,0.0003458311839494854,2.8236997927294234e-05,0.00026788029074668884,0.000377645343542099,150
top_game_margin_shift,UT–GAME,ut,game,29,0.9997440576553345,0.0002559963904786855,0.0001723170280456543,0.0002729262050706893,2.2284331328579724e-05,0.00021791521708170572,0.00030485797921816506,150
top_game_margin_shift,UT–GAME,ut,game,30,0.9997543096542358,0.00024573405971750617,0.00016742944717407227,0.0002492945932317525,2.0354818301749415e-05,0.00021054885784784952,0.0002901968061923981,150
top_game_margin_shift,UT–GAME,ut,game,31,0.9997660517692566,0.000234089297009632,0.0001621246337890625,0.0002234631247119978,1.8245687729077224e-05,0.0002021215558052063,0.00027375027537345886,150
top_game_margin_shift,UT–GAME,ut,game,32,0.9997981786727905,0.00020191073417663574,0.0001558363437652588,0.00015231386350933462,1.2436374878326406e-05,0.00017947651942571005,0.00022850573062896726,150
